fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Bernie Sanders,Hillary Clinton,Most Votes
37023,5.1,6383,21.2,37263,20,6778,4.3,0,0,23.8,2271177,661178,7443,94,179.3,3460,3511,"('Votes', 'Hillary Clinton')"
37025,7.6,12361,26.4,53551,13.2,14369,6.8,0,2.6,24.9,0,2807782,17253,1554,492.1,6931,8096,"('Votes', 'Hillary Clinton')"
37027,2.7,5602,23.3,34357,19.5,7021,1.7,0,0,22.5,1558433,648606,8173,164,176.1,2108,2156,"('Votes', 'Hillary Clinton')"
37029,3.1,1087,34.7,56607,6,707,0,0,0,0,0,26999,2864,20,41.5,298,468,"('Votes', 'Hillary Clinton')"
37031,3.4,9062,23.5,46534,14.4,9110,0.9,1.4,0,19.1,292219,979612,15467,230,131.3,2694,2946,"('Votes', 'Hillary Clinton')"
37033,1.7,1441,32.5,35315,22.6,1647,0,0,0,22.5,0,52986,2281,23,55.8,885,1701,"('Votes', 'Hillary Clinton')"
37035,7.1,11011,22.4,44332,15.2,14417,0,1.9,0,26.3,6291105,2683077,17251,283,387.1,4561,5310,"('Votes', 'Hillary Clinton')"
37037,10,5598,26.6,57091,12.4,5813,0,0,0,27.1,1129694,559438,9113,587,93.1,5510,7406,"('Votes', 'Hillary Clinton')"
37039,2.7,2740,22.3,34432,17.9,2815,1,0,0,28,265366,404019,15242,94,60.3,1021,1024,"('Votes', 'Hillary Clinton')"
37041,4.4,1221,26.6,34420,29,1519,0,0,0,0,341652,136106,9235,17,85.8,470,974,"('Votes', 'Hillary Clinton')"
37043,3.4,1365,20.5,38828,24.3,1367,0,0,0,0,0,133702,13167,43,49.3,355,487,"('Votes', 'Hillary Clinton')"
37045,2.4,6802,23.5,38989,19.3,7891,7.7,1.4,2,22.8,2229759,928777,9448,128,211.3,3104,4880,"('Votes', 'Hillary Clinton')"
37047,3,4042,24,35761,25,4584,0,0,1.8,26.7,887699,527600,9769,35,62,2002,3628,"('Votes', 'Hillary Clinton')"
37049,4.7,13147,21,47141,16.6,8734,0,2,2,26.2,0,1111719,11512,254,146,3184,5187,"('Votes', 'Hillary Clinton')"
37051,5.6,42332,21.5,45231,17,19749,23.7,5.8,2.6,32.9,0,3897360,12624,870,489.7,11052,22744,"('Votes', 'Hillary Clinton')"
37053,3.1,2698,33.9,57159,9.8,2988,0,0,0,23.2,0,263948,11058,241,89.9,710,780,"('Votes', 'Hillary Clinton')"
37055,5.9,3135,19,55481,8.8,6997,0,0.7,0,22.6,98442,869102,25548,234,88.5,2307,2003,"('Votes', 'Bernie Sanders')"
37057,4.6,11671,23.7,43083,16.3,12926,3.3,0,0,26.4,2696737,1264173,8101,290,294.7,3878,4489,"('Votes', 'Hillary Clinton')"
37059,4.2,3419,25.9,50139,13.4,4018,0,0,0,26.4,1001617,407832,10066,82,156.2,1031,1377,"('Votes', 'Hillary Clinton')"
37061,12.7,4154,23.8,34433,26.3,3545,12.8,0,3.2,29.7,1621386,412609,7879,48,71.7,1450,3036,"('Votes', 'Hillary Clinton')"
37063,13.9,15057,21.5,51853,18.5,22104,24.6,4.1,3.7,34,9359581,3135341,12257,1591,935.7,25584,35845,"('Votes', 'Hillary Clinton')"
37065,2.5,3909,21.6,33960,25.2,3226,31.3,0,0,36.5,1226856,324723,6204,31,111.9,2058,6411,"('Votes', 'Hillary Clinton')"
37067,9.2,25296,20.6,45724,18.6,29162,13,2,3,26.3,16881466,5202887,14953,1542,859.2,16779,24446,"('Votes', 'Hillary Clinton')"
37069,4.6,4275,30.2,41696,16.1,4798,10.6,0,2.6,26.6,1034097,371837,6500,242,123.3,2858,4951,"('Votes', 'Hillary Clinton')"
37071,5,15458,24.4,42017,17.9,15631,0,2.2,0,27.4,4158572,2245345,11096,687,578.8,5738,7697,"('Votes', 'Hillary Clinton')"
37073,1,1129,36.6,46592,19.6,712,0,0,0,0,0,33978,2895,20,35.8,356,749,"('Votes', 'Hillary Clinton')"
37075,1.8,639,19.7,33903,21.1,1238,0,0,0,36.4,0,46180,5834,20,30.3,295,321,"('Votes', 'Hillary Clinton')"
37077,4,4877,27.6,49852,15.4,3664,18.9,0,0,27.4,2252128,323857,5757,224,112.7,2715,4693,"('Votes', 'Hillary Clinton')"
37079,8.2,1485,23.5,40853,23.3,944,0,0,0,0,0,97812,4731,70,80.3,822,1643,"('Votes', 'Hillary Clinton')"
37081,9.7,31377,21.1,45431,18.1,45272,16.7,4.2,3,29.2,23940364,7252646,15600,2339,756.4,28204,37880,"('Votes', 'Hillary Clinton')"
37083,1.7,3537,21.9,32329,27.4,3036,26.2,0,0,29.4,0,610319,11061,54,75.5,2313,6224,"('Votes', 'Hillary Clinton')"
37085,5.6,11155,28.3,44625,17.2,7497,8.7,0,1.7,26.1,464691,872002,8029,612,192.7,3111,4655,"('Votes', 'Hillary Clinton')"
37087,2.6,6138,22.9,41557,16.6,5740,0,0.9,0,25.3,0,821787,14501,122,106.6,3873,3748,"('Votes', 'Bernie Sanders')"
37089,7.7,11432,21.6,44815,14.1,10528,1.7,0,3.7,25.4,2129645,1479207,14699,339,286.1,5129,4811,"('Votes', 'Bernie Sanders')"
37091,4.2,1718,23.8,33406,26,1371,0,0,0,0,0,252048,10828,20,69.9,961,2926,"('Votes', 'Hillary Clinton')"
37093,5.7,4632,25.3,45489,22.9,1889,0,2.1,3.3,0,0,121696,2877,219,120.2,1837,3528,"('Votes', 'Hillary Clinton')"
37095,2.8,271,19.9,42279,25.6,986,0,0,0,0,0,26685,5138,8,9.5,388,459,"('Votes', 'Hillary Clinton')"
37097,5.7,11179,24.4,50329,13.8,15888,4.8,1.1,0,23.8,3167081,2288865,15114,798,277.8,4998,5888,"('Votes', 'Hillary Clinton')"
37099,4.6,3137,19.7,36951,21.8,3866,0,0,0,21,0,433723,11900,211,82.1,3021,2022,"('Votes', 'Bernie Sanders')"
37101,7.6,12752,28.7,49711,17.2,13283,9.3,1.7,0,28.7,2418261,1971715,12565,1280,213.4,6223,7992,"('Votes', 'Hillary Clinton')"
37103,4,1067,26.8,36213,16.7,850,0,0,0,0,0,31806,3171,10,21.6,501,910,"('Votes', 'Hillary Clinton')"
37105,11.3,4728,23.4,44819,18.9,3987,9.8,1.6,0,27.3,3521605,764540,13219,71,227,2248,3224,"('Votes', 'Hillary Clinton')"
37107,3.7,4369,22.1,35770,23.7,3889,0,0,0,24.7,1229080,842826,14876,54,148.5,1947,4731,"('Votes', 'Hillary Clinton')"
37109,5,5983,29.4,48940,15.6,7595,0,0,4.4,23.2,2106018,713799,9800,374,262.7,2291,2812,"('Votes', 'Hillary Clinton')"
37111,3.4,3620,23.6,35297,21.9,3517,0,1.4,0,17.8,1332457,482389,11066,106,102.1,1622,1353,"('Votes', 'Bernie Sanders')"
37113,5.1,4073,21.8,37892,21.3,4629,0,0,0.5,25.1,230487,476264,14571,107,65.8,1428,1548,"('Votes', 'Hillary Clinton')"
37115,2.5,1502,28.5,38598,17.3,2214,0,0,0,0,0,76045,3757,59,46.2,2044,1201,"('Votes', 'Bernie Sanders')"
37117,2.2,1691,23.8,35111,23.2,1849,22.9,0,0,31,362578,227775,9640,0,53.1,1097,2469,"('Votes', 'Hillary Clinton')"
37119,13.9,52506,24.7,55444,15.4,89165,15.6,4.5,4.8,30.8,11201036,14114263,16306,9340,1755.5,45224,71265,"('Votes', 'Hillary Clinton')"
37121,2.3,995,23,37680,18.3,1883,0,0,0,18.5,71030,171884,10953,32,70.4,450,314,"('Votes', 'Bernie Sanders')"
37123,8.6,1794,25,31830,25.6,2217,0,0,0,23.2,750829,210239,7655,41,56.5,885,1366,"('Votes', 'Hillary Clinton')"
37125,5.6,10134,23.9,49544,15.6,7997,8.3,0,0.6,24.6,669618,1001063,11819,608,126.5,2948,4679,"('Votes', 'Hillary Clinton')"
37127,4.5,6939,21,43084,17,6883,17.4,1.4,2,26.9,2956230,1271214,13643,185,177.3,3664,8554,"('Votes', 'Hillary Clinton')"
37129,5.6,17387,20.2,49835,16.9,22306,5.9,1.4,0,26.6,2883612,3825475,20126,1749,1058.1,12276,12240,"('Votes', 'Bernie Sanders')"
37131,1.4,1427,24.9,31433,26.3,1166,31.9,0,0,42,0,101990,4928,17,41.2,1067,3195,"('Votes', 'Hillary Clinton')"
37133,4.2,22379,24.3,45450,15.2,9995,9.1,2.7,0,29,253035,1913882,11698,1081,233.1,3213,4560,"('Votes', 'Hillary Clinton')"
37135,12.8,5892,22,55569,17.8,12898,6.4,2.8,0,35.5,0,1195285,9583,304,336.2,18096,17546,"('Votes', 'Bernie Sanders')"
37137,4.1,1459,24.5,43853,13.8,0,0,0,0,0,0,68916,5546,0,39.1,676,922,"('Votes', 'Hillary Clinton')"
37139,2.9,3941,24.1,46053,18.4,2719,14.3,5.3,0,27,0,694308,17009,63,179.2,1128,2471,"('Votes', 'Hillary Clinton')"
37141,3.9,4856,29.2,44524,19.3,4892,10.4,0,0,32.3,0,331801,6674,459,60,1880,2880,"('Votes', 'Hillary Clinton')"
37143,2.1,1595,29.5,43709,20.2,936,0,0,0,22.3,0,69022,5546,26,54.4,481,711,"('Votes', 'Hillary Clinton')"
37145,2.6,2824,30.1,42317,18,2627,0,0,1.6,0,0,384238,10302,105,100.6,2150,2954,"('Votes', 'Hillary Clinton')"
37147,4.8,9662,19.5,40718,24.3,12182,18.7,0,1.7,30.2,0,2176014,14302,905,257.9,7548,11856,"('Votes', 'Hillary Clinton')"
37149,4.1,2006,24.9,44745,16.7,2705,0,0,0,32.3,153075,110320,5764,67,86.3,1123,1099,"('Votes', 'Bernie Sanders')"
37151,6.8,10305,23.2,41208,17.8,11843,0,1.2,1.4,27.3,4397712,1156737,8303,184,181.1,2914,2969,"('Votes', 'Hillary Clinton')"
37153,4.2,4027,19.8,32384,25.9,2534,0,0,0,26.1,697349,424114,9232,197,98.4,1595,2941,"('Votes', 'Hillary Clinton')"
37155,5.6,7453,23,29806,31.7,8420,14.7,2,0,31.7,2792640,1337907,10470,140,141.3,5206,8457,"('Votes', 'Hillary Clinton')"
37157,3.7,6818,26.4,38567,17.9,6116,9.2,0,1.2,24.6,3118411,839555,9121,109,165.6,3000,4464,"('Votes', 'Hillary Clinton')"
37159,5.3,10374,23.4,41495,18.8,10867,6.4,1.9,3.1,29.7,3724283,1163827,8474,288,270.7,3969,5031,"('Votes', 'Hillary Clinton')"
37161,2.8,5593,23.1,36334,21.5,5264,4.4,0,0,21.2,901929,640132,10144,139,120.2,2306,2382,"('Votes', 'Hillary Clinton')"
37163,9.2,4359,25.1,36496,22.8,4353,17.1,0,0,28.5,917639,575816,9126,65,67.1,1554,3790,"('Votes', 'Hillary Clinton')"
37165,2,2648,21.5,29592,32.3,2509,0,0,0,24.5,1061208,361658,9928,32,113.4,1142,2671,"('Votes', 'Hillary Clinton')"
37167,2.9,4315,25.7,42518,16.1,4490,0,0,0,26.6,925848,609966,10306,92,153.3,1813,2153,"('Votes', 'Hillary Clinton')"
37169,1.5,3175,28,42703,15.8,3320,0,0,0,19.9,0,226515,4921,135,105.6,1319,1433,"('Votes', 'Hillary Clinton')"
37171,5.7,4760,25.3,35641,19.9,6398,0,0,3,24.3,1038042,1054073,14614,73,138.4,2204,2380,"('Votes', 'Hillary Clinton')"
37173,2,1096,19.2,36094,27.2,1648,0,0,0,34,0,112322,8417,50,26.5,831,666,"('Votes', 'Bernie Sanders')"
37175,3.1,3710,23.7,41781,14.3,3681,0,0,0,17.3,71860,266182,8885,65,87.4,1954,1794,"('Votes', 'Bernie Sanders')"
37177,7.5,337,25.6,34216,20.8,0,0,0,0,0,0,30744,7392,1,11.3,197,266,"('Votes', 'Hillary Clinton')"
37179,9.1,12132,29.2,65892,9.4,18189,4.9,1.8,2.9,24.4,0,1699810,9214,1425,318.7,5547,7630,"('Votes', 'Hillary Clinton')"
37181,3.9,3202,23,34987,28,3089,25.9,0,0,28.5,639233,582116,13553,26,179.2,1999,4561,"('Votes', 'Hillary Clinton')"
37183,12.8,54713,23.7,66006,11,82932,12,4.8,3.8,28.6,14091675,12598141,15147,10125,1078.8,65380,77927,"('Votes', 'Hillary Clinton')"
37185,2.4,1915,29.4,34285,26.2,1270,36.1,0,0,23.1,0,62865,3222,30,48.9,988,2827,"('Votes', 'Hillary Clinton')"
37187,2,998,25.3,34936,23.7,921,22.6,0,0,31.5,727927,107746,8370,8,38,597,1374,"('Votes', 'Hillary Clinton')"
37189,3.5,3180,18.5,34293,31.3,5893,0,0,0,21.7,129842,795216,17836,243,163.4,5811,2514,"('Votes', 'Bernie Sanders')"
37191,6.9,11977,21.9,41731,22.1,7871,15.5,3.4,1.1,28,1474760,1388030,12251,257,221.7,3564,7546,"('Votes', 'Hillary Clinton')"
37193,3.4,4760,24.3,33159,22.7,5805,0,0,0,22,1503279,759255,11390,92,91.9,1783,2107,"('Votes', 'Hillary Clinton')"
37195,7,6104,19.7,39204,23.2,6123,16.6,0,0,27.7,8357064,1058605,13816,182,220.6,2935,6408,"('Votes', 'Hillary Clinton')"
37197,5.7,2514,28,40371,18.5,2691,0,0,0,0,0,238645,6366,36,114.7,783,832,"('Votes', 'Hillary Clinton')"
37199,2.7,1297,27.1,38579,20.1,1686,0,0,0,26.2,127399,149078,8103,51,57,1386,1134,"('Votes', 'Bernie Sanders')"
39001,0.2,1952,32.3,35678,22.7,2650,0,0,0,24.6,133934,210327,7485,2,48.9,638,877,"('Votes', 'Hillary Clinton')"
39003,1.6,8285,19.3,42823,18.6,7474,4.9,0,0,26.8,10009041,1577528,15039,61,264.2,2730,3670,"('Votes', 'Hillary Clinton')"
39005,2.2,4136,22.8,46548,16.3,3508,0,1,0,19.9,1017388,418627,7638,48,125.6,1465,1451,"('Votes', 'Bernie Sanders')"
39007,1.4,9241,25,40516,18.7,8375,0,1.2,0,24.3,2201426,1077599,10627,91,144.6,4256,5320,"('Votes', 'Hillary Clinton')"
39009,3.9,3614,20.7,33823,31.7,3769,0,0,1.8,29.3,0,563216,8959,93,128.6,5663,3533,"('Votes', 'Bernie Sanders')"
39011,1,3550,20.3,52239,8.8,3629,0,0.9,0,27.4,2550625,493766,10616,74,114.5,952,1031,"('Votes', 'Hillary Clinton')"
39013,0.8,6205,23.7,41534,14.6,4815,0,0,0,25.2,500855,888815,12993,5,132.3,3263,3982,"('Votes', 'Hillary Clinton')"
39015,0.5,3683,35.6,44341,14.1,3344,0,0,0,32.1,74204,262309,5987,60,91.5,1067,1562,"('Votes', 'Hillary Clinton')"
39017,5.2,25433,23.5,56610,13.6,26226,3.3,2.6,1.4,28.1,11362034,4876153,13616,866,788.2,11102,12874,"('Votes', 'Hillary Clinton')"
39019,0.9,2419,31,43779,15.5,2366,0,0,0,0,344597,163596,5687,1,73.1,976,1084,"('Votes', 'Hillary Clinton')"
39021,1,3404,26.4,49157,13.4,2678,0,0,0,31.4,1050160,287593,7264,29,93.5,1099,1226,"('Votes', 'Hillary Clinton')"
39023,2.2,13743,22.1,43136,18.6,8821,0,1.3,0,28.5,2494342,1398675,9977,53,348,4905,7107,"('Votes', 'Hillary Clinton')"
39025,2.4,14613,27.5,60365,10.2,16567,0.4,0,1,28.2,1250585,2439577,12577,389,436.5,5710,5642,"('Votes', 'Bernie Sanders')"
39027,1.3,3883,26.2,46048,16.5,3210,0,0,0,22.6,1025387,450943,10489,23,102.9,942,909,"('Votes', 'Bernie Sanders')"
39029,1.2,10047,24.6,42300,16.9,7891,0,0,0.8,28.1,1572135,1064159,9782,16,202.7,3573,4106,"('Votes', 'Hillary Clinton')"
39031,0.5,3352,23.9,41274,16.9,2709,0,0,0,26.9,1222877,259193,7151,3,65.4,1128,1358,"('Votes', 'Hillary Clinton')"
39033,0.6,3532,21.8,40783,16.6,2788,0,0,0,23.8,1470863,338651,7671,11,109,1141,1344,"('Votes', 'Hillary Clinton')"
39035,7,86580,24.1,43804,18.3,106925,13.6,2.9,1.6,28,23131659,14478876,11193,719,2800,72297,125914,"('Votes', 'Hillary Clinton')"
39037,0.7,3760,22.5,43425,13.7,4590,0,0,0,24.1,1517055,447176,8567,38,88.5,999,1246,"('Votes', 'Hillary Clinton')"
39039,1.8,3211,19.8,47593,13.9,3085,0,0,0,28,1048410,559458,14543,22,94.9,1435,1507,"('Votes', 'Hillary Clinton')"
39041,6.1,10274,25.3,89757,4.9,16117,2.1,4.2,0,28.9,2314533,2331404,14508,914,393.2,6891,9552,"('Votes', 'Hillary Clinton')"
39043,1.7,6908,20.1,46498,13.3,6198,2.9,0,0,28,2329903,1034935,13377,57,306.4,4299,5449,"('Votes', 'Hillary Clinton')"
39045,2.6,11877,26.4,58786,11.9,12401,0,0,1.3,29.1,1061624,1360639,9634,349,289.8,5074,6408,"('Votes', 'Hillary Clinton')"
39047,1.3,2187,22.2,37619,20.1,1761,0,0,0,21.4,975549,610736,21602,22,71.4,533,760,"('Votes', 'Hillary Clinton')"
39049,9.4,68862,21.5,50877,18.1,97456,11.8,3.8,1.8,31.9,14289424,19403588,17288,5058,2186.1,67855,84654,"('Votes', 'Hillary Clinton')"
39051,1.8,2755,23.3,52856,11.4,3711,0,0,0,22.3,3330407,405926,9561,43,105.3,1528,1480,"('Votes', 'Bernie Sanders')"
39053,1,2339,26.1,39226,17.7,2302,0,0,0,23.2,0,356037,11534,3,66.3,966,945,"('Votes', 'Bernie Sanders')"
39055,3,6391,27.6,67663,8.1,13656,0,0.3,0.4,20.3,2964442,916653,9332,154,233.4,3516,4171,"('Votes', 'Hillary Clinton')"
39057,4.5,17876,20.2,58080,13.9,12073,0,2.4,1.4,30.1,924130,2029318,12776,250,390.5,6759,6672,"('Votes', 'Bernie Sanders')"
39059,0.6,3357,23.3,38841,20.3,3112,0,0.9,0,14.5,1403152,468298,11596,54,76.8,1228,1440,"('Votes', 'Hillary Clinton')"
39061,4.9,52374,22.7,48593,18,70352,10.8,2.3,0.8,28.4,25048906,10629458,12419,1590,1976.7,38956,57687,"('Votes', 'Hillary Clinton')"
39063,2.3,5445,16.9,49589,14,6632,0,0,0,24.6,3757206,1092812,14703,92,140.7,2490,2062,"('Votes', 'Bernie Sanders')"
39065,1.5,2290,22.9,40415,18.1,1817,0,0,0,26.1,560511,193012,6075,17,68.1,669,771,"('Votes', 'Hillary Clinton')"
39067,0.4,1581,29.1,39002,18.4,1247,0,0,0,24.8,165163,52855,3418,0,39.4,674,818,"('Votes', 'Hillary Clinton')"
39069,1.6,2404,20.8,49439,13.5,2048,0,0,0,27.4,2284343,267979,9260,20,67.8,952,977,"('Votes', 'Hillary Clinton')"
39071,0.6,3578,29.9,39091,19.5,3419,0,0,0,0,642974,370494,8679,8,78.8,873,1119,"('Votes', 'Hillary Clinton')"
39073,0.9,2873,31.1,42089,15.9,2188,0,0,0,21.1,261521,218941,7553,15,69.7,1060,1204,"('Votes', 'Hillary Clinton')"
39075,0.8,1554,22.7,45477,15.8,5012,0,0,0,15.7,1366416,360343,8719,4,100.3,558,561,"('Votes', 'Hillary Clinton')"
39077,2.8,4615,21.5,49404,13.5,4106,0,0,0,30.5,2375769,550255,9166,40,121.3,1907,2036,"('Votes', 'Hillary Clinton')"
39079,0.5,2941,27.2,36356,24.6,2280,0,0,0,23.8,2083902,336097,10092,57,79,694,1010,"('Votes', 'Hillary Clinton')"
39081,1.1,6720,24.8,40577,16.6,4189,0,1.5,0,28.1,0,721472,10525,21,170.7,3353,4328,"('Votes', 'Hillary Clinton')"
39083,1.6,4489,26.4,49750,14.2,5957,0,0,0,20.2,1913953,541863,9189,119,115.9,1987,1902,"('Votes', 'Bernie Sanders')"
39085,5.3,18485,23.3,56018,9.2,20222,1.1,1.7,0,25.8,5220926,3460873,14759,567,1011.2,10351,12506,"('Votes', 'Hillary Clinton')"
39087,0.4,5615,24.2,41552,18.3,3959,0,0,0,0,0,508772,8107,6,137.7,1994,2654,"('Votes', 'Hillary Clinton')"
39089,1.7,14646,25.1,55114,12,13656,0,0,0,29.5,3351769,1774673,11324,248,243.9,5849,6785,"('Votes', 'Hillary Clinton')"
39091,1.2,3460,23.3,47542,15.9,3724,0,0,0,27.3,0,420671,9042,56,100,998,1012,"('Votes', 'Hillary Clinton')"
39093,2.9,23691,24.3,51816,14.6,20283,0,1.9,1.9,27.6,8305281,3225508,10646,824,613.6,16154,21144,"('Votes', 'Hillary Clinton')"
39095,3.4,29051,19.9,41556,20.8,30867,7.1,1.9,2.1,26,20075519,5829999,12493,814,1296.2,24111,32137,"('Votes', 'Hillary Clinton')"
39097,1.7,3432,23.4,54956,11,3019,0,0,0,21.9,994608,958649,22988,44,93.2,923,1225,"('Votes', 'Hillary Clinton')"
39099,3.2,19811,21.5,41058,17.6,20020,0,1.5,0,28.2,2475096,3025664,12567,135,580.2,14066,21000,"('Votes', 'Hillary Clinton')"
39101,1.2,5535,22.1,42572,18.5,3844,2,0,0,26.5,3409213,674758,10301,94,164.7,1909,2585,"('Votes', 'Hillary Clinton')"
39103,2.8,13084,28,65951,7.4,15488,0.5,0,0,25,2558826,2113387,12439,636,409,6888,7913,"('Votes', 'Hillary Clinton')"
39105,0.3,2018,28.3,35469,21.9,1517,0,0,0,0,0,124229,5424,9,55.3,757,800,"('Votes', 'Hillary Clinton')"
39107,0.9,3104,18.4,52535,9.4,3227,0,0,0,26.3,927946,394378,9664,65,88.3,860,1037,"('Votes', 'Hillary Clinton')"
39109,1.7,8546,20.6,52040,13,8537,0,1.9,0.8,32.3,2807319,1080491,10704,148,252.1,2706,3155,"('Votes', 'Hillary Clinton')"
39111,0.2,1440,32.1,40573,19,1187,0,0,0,0,0,62611,4401,0,32.1,1138,1191,"('Votes', 'Hillary Clinton')"
39113,3.7,45106,21.3,43401,17.7,37894,10.7,2.6,0.9,29.6,14049197,6844551,12719,381,1159.5,22538,33352,"('Votes', 'Hillary Clinton')"
39115,0.4,1319,32.2,37865,20.2,1049,0,0,0,0,0,52335,3605,5,36.2,430,566,"('Votes', 'Hillary Clinton')"
39117,0.7,2884,30.3,51484,13.6,2739,0,0,0,21.5,0,167878,4847,27,85.8,1035,1164,"('Votes', 'Hillary Clinton')"
39119,1,6554,24.4,40524,18.1,7200,2,0,0,21.5,1134193,1125701,13214,50,129.5,2299,3066,"('Votes', 'Hillary Clinton')"
39121,0.6,1632,28.7,38290,15.2,810,0,0,0,39.5,0,103273,7218,29,36.8,404,522,"('Votes', 'Hillary Clinton')"
39123,1.3,3602,23.4,53202,11,4723,0,0,0,0,762744,461192,11195,94,162.5,2012,2566,"('Votes', 'Hillary Clinton')"
39125,1.1,1511,23.1,44861,13.7,1612,0,0,0,11.9,388737,97266,5069,10,47.1,540,723,"('Votes', 'Hillary Clinton')"
39127,0.4,2770,34.7,41446,19.6,2903,0,0,0,34.8,124516,136103,3894,28,88.4,1070,1465,"('Votes', 'Hillary Clinton')"
39129,0.6,4346,27.3,54003,13.3,3415,0,0,0,27.6,0,416443,7673,25,111.1,1631,2097,"('Votes', 'Hillary Clinton')"
39131,0.6,2244,27.8,42165,23.5,1487,0,0,0,18.7,620770,197025,7058,49,65.2,949,1336,"('Votes', 'Hillary Clinton')"
39133,3.1,12212,24.5,52697,16.1,12671,1.1,1.4,0,22.5,2969628,1657377,10630,292,331.2,8877,8665,"('Votes', 'Bernie Sanders')"
39135,1.1,3780,25.7,48405,12.2,3217,0,0,0,0,1070310,443064,10638,27,99.7,1046,1176,"('Votes', 'Hillary Clinton')"
39137,1,2015,22.9,61192,6.9,2716,0,0,0,23.5,1984952,252285,7300,47,71.5,936,811,"('Votes', 'Bernie Sanders')"
39139,1.5,10676,21.2,41835,15.7,9596,2.2,2.2,0,25.2,3563738,1489514,11818,61,251.3,4080,5225,"('Votes', 'Hillary Clinton')"
39141,0.7,7168,25.9,43264,19.7,5162,0,0,0,30.5,2522193,831195,10947,55,113.3,2595,3582,"('Votes', 'Hillary Clinton')"
39143,1.8,4708,19.7,46140,14.3,3871,0.7,0,3,28.7,3373132,597958,9845,20,149.2,2456,2866,"('Votes', 'Hillary Clinton')"
39145,1,6446,24.6,35379,23.3,5182,0,0,0,31.6,927058,700731,9170,151,130.3,2903,3499,"('Votes', 'Hillary Clinton')"
39147,1.2,4720,20,43764,15.5,3990,0,0,0,27.8,1408813,458832,8087,27,103,2064,2081,"('Votes', 'Hillary Clinton')"
39149,1.6,3468,18.7,50427,11.4,3844,0,0,0.9,0,6238437,432544,8884,41,121.2,1110,1284,"('Votes', 'Hillary Clinton')"
39151,1.9,31484,21.4,45641,15,29479,3.5,1.2,0.5,27.4,10387443,4963666,13068,550,652.9,16235,21515,"('Votes', 'Hillary Clinton')"
39153,4.5,40983,22.6,49669,15.4,46459,6.4,2,0.6,25.4,9275476,7384206,13558,471,1312.6,29451,38874,"('Votes', 'Hillary Clinton')"
39155,1.6,18957,22.3,42880,17.4,16400,3.2,1.2,0,22.9,8840981,2318389,10872,88,340.1,14726,17903,"('Votes', 'Hillary Clinton')"
39157,1.3,7697,20.7,43739,14.6,7544,0,0,0,20.2,2206524,1077428,11800,59,163.1,4019,4479,"('Votes', 'Hillary Clinton')"
39159,2.8,3542,23.5,65086,7.8,4617,0,0,0,26.2,0,479058,10039,336,121.1,1501,1580,"('Votes', 'Hillary Clinton')"
39161,0.8,2146,18.7,45355,12.5,2192,0,0,0,30.2,1072331,242794,8403,24,70.3,621,710,"('Votes', 'Hillary Clinton')"
39163,0.2,879,29.3,36705,20.6,853,0,0,0,23.6,106494,43303,3241,0,32.6,496,515,"('Votes', 'Hillary Clinton')"
39165,5.6,15059,24.4,72487,6.3,16738,1.5,0,1.8,29,4111235,1862643,9129,1301,530,6054,6970,"('Votes', 'Hillary Clinton')"
39167,1.2,5383,22.7,42834,15.3,4144,0,0,0,0,2563679,658444,10715,40,97.8,2411,2557,"('Votes', 'Hillary Clinton')"
39169,1.8,8025,20.3,49135,12.4,10069,0.8,1.2,0,21.3,2896455,1110221,9760,184,206.4,3225,3448,"('Votes', 'Hillary Clinton')"
39171,1.6,3130,19.2,43089,13.7,2567,0,1.9,1.3,0,3376848,333850,8708,29,89.4,1156,1007,"('Votes', 'Bernie Sanders')"
39173,3.3,8607,19.9,52069,14.7,9478,0,1.2,1.9,23,4416437,1522477,12175,218,203.3,7165,6108,"('Votes', 'Bernie Sanders')"
39175,0.9,1619,22.5,44448,11.1,1763,0,0,0,0,791166,190247,8460,16,55.6,647,661,"('Votes', 'Hillary Clinton')"
40001,2.5,1691,23.5,32556,26.4,1533,0,0,0,22,414425,108389,4941,25,39.6,971,582,"('Votes', 'Bernie Sanders')"
40003,1.6,577,17.9,44811,12.8,525,0,0,0,0,0,33329,5983,0,6.5,191,92,"('Votes', 'Bernie Sanders')"
40005,1,1145,25.4,37012,21.8,1366,0,0,0,0,0,136897,9472,2,14.5,723,370,"('Votes', 'Bernie Sanders')"
40007,11.3,319,18.5,51422,9.9,639,0,0,0,30.8,0,21953,4123,0,3.1,94,52,"('Votes', 'Bernie Sanders')"
40009,3.5,1350,18.7,48989,15.1,2613,0,0,3.3,23.3,0,523567,25187,29,24.5,824,464,"('Votes', 'Bernie Sanders')"
40011,6.8,809,16.7,44206,15,1018,0,0,0,0,0,74597,5917,6,12.9,435,313,"('Votes', 'Bernie Sanders')"
40013,2.1,3269,21.1,38897,18.4,3788,0,1,0,30.7,238180,318757,8075,87,46.9,1913,1050,"('Votes', 'Bernie Sanders')"
40015,3,2704,20.6,39267,20.6,2256,0,0,0,29.4,0,234420,8231,12,23.2,1543,1060,"('Votes', 'Bernie Sanders')"
