fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Ben Carson,Carly Fiorina,Chris Christie,Donald Trump,Jeb Bush,John Kasich,Marco Rubio,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,Most Votes
19187,2.2,3109,15.4,41624,15.8,2884,0,0,0,0,1909417,577547,15022,20,53.1,120,17,79,435,44,28,286,76,62,12,432,"('Votes', 'Donald Trump')"
19189,3.2,835,16.3,45603,11.4,1102,0,0,0,14.3,1094325,114958,10672,6,27.1,91,7,10,115,24,2,128,27,22,4,187,"('Votes', 'Ted Cruz')"
19191,2.1,1485,16.2,53122,8.4,2878,0,0,0,25.6,288679,289636,13909,47,30.5,151,27,9,274,26,30,208,23,40,3,251,"('Votes', 'Donald Trump')"
19193,8.3,7107,17.7,45856,15.7,7392,0.9,0.9,2,25.8,2827480,1511955,14913,151,117.1,394,114,69,1600,85,44,1065,23,141,153,1367,"('Votes', 'Donald Trump')"
19195,1.1,706,20.1,50476,11.5,432,0,0,0,28.2,248922,28655,3759,4,19,25,11,6,113,9,5,55,18,14,4,115,"('Votes', 'Ted Cruz')"
19197,4.5,938,15.6,45205,11,1529,0,0,0,20.1,863324,100154,7681,12,22.8,58,4,10,129,16,6,124,15,7,3,190,"('Votes', 'Ted Cruz')"
21001,0.9,1378,25.1,32524,19.1,1974,0,0,0,17.6,0,137063,7655,0,46,0,0,0,1512,0,190,246,0,0,0,631,"('Votes', 'Donald Trump')"
21003,1.4,1508,25.6,40008,18.6,1452,0,0,0,25.6,164790,112099,5945,0,58,0,0,0,640,0,138,161,0,0,0,524,"('Votes', 'Donald Trump')"
21005,1.4,1504,26.3,52646,11.3,1646,0,0,0,30.4,600926,170715,8002,38,106.1,0,0,0,560,0,204,257,0,0,0,592,"('Votes', 'Ted Cruz')"
21007,1,739,20.4,44588,14.4,795,0,0,0,30.7,0,52778,6485,0,33.4,0,0,0,94,0,25,29,0,0,0,164,"('Votes', 'Ted Cruz')"
21009,1.6,2483,20.2,38873,20.8,4480,0,0,1,24.2,1024905,552941,13464,86,86.5,0,0,0,848,0,288,326,0,0,0,800,"('Votes', 'Donald Trump')"
21011,0.8,586,25.7,30797,28,878,0,0,0,0,0,51512,4474,0,41.6,0,0,0,119,0,41,23,0,0,0,109,"('Votes', 'Donald Trump')"
21013,0.3,1668,21.4,26228,33.5,1696,0,3.7,0,29.4,0,374889,12915,20,79.9,0,0,0,692,0,125,151,0,0,0,287,"('Votes', 'Donald Trump')"
21015,4.5,8606,23.8,67225,9,9122,1.9,2,0.5,27.3,4690957,2439188,21623,354,482.3,0,0,0,2027,0,1428,919,0,0,0,2353,"('Votes', 'Ted Cruz')"
21017,5.2,1585,22.4,40933,17.2,1664,0,0,0,25,0,175304,8939,27,69,0,0,0,253,0,147,129,0,0,0,257,"('Votes', 'Ted Cruz')"
21019,1.2,4336,20.7,40379,19.9,3966,0.6,1.7,0,19.8,0,934561,19244,5,309.9,0,0,0,674,0,381,213,0,0,0,652,"('Votes', 'Donald Trump')"
21021,2.5,2087,19.7,41473,18.3,2721,1.7,0,0,25.2,0,430021,14875,31,157.8,0,0,0,560,0,331,344,0,0,0,480,"('Votes', 'Donald Trump')"
21023,0.9,571,34.9,39196,16.8,923,0,0,0,25.5,0,25883,3007,0,41.3,0,0,0,73,0,47,25,0,0,0,117,"('Votes', 'Ted Cruz')"
21025,0.7,566,27.6,24045,32.5,0,0,0,0,0,0,103735,6652,1,28.2,0,0,0,52,0,6,16,0,0,0,81,"('Votes', 'Ted Cruz')"
21027,0.4,1707,28.7,38907,19.6,1412,0,0,0,23.2,0,113835,5968,2,35.4,0,0,0,489,0,143,192,0,0,0,411,"('Votes', 'Donald Trump')"
21029,0.9,5928,27,54836,10.2,5198,0.9,0,0,23.6,0,500549,6788,231,250.2,0,0,0,1770,0,357,594,0,0,0,1631,"('Votes', 'Donald Trump')"
21031,1.7,802,29.5,35430,25.1,1008,0,0,0,23.4,120473,57992,4362,0,29.8,0,0,0,564,0,152,208,0,0,0,339,"('Votes', 'Donald Trump')"
21033,0.4,1002,22.1,37127,21.4,1094,0,0,0,0,213233,151840,11848,3,37.7,0,0,0,212,0,63,70,0,0,0,196,"('Votes', 'Donald Trump')"
21035,4.2,2710,18.5,39677,20.1,2797,0,0,0,25.1,729241,454838,12578,291,96.6,0,0,0,438,0,264,284,0,0,0,607,"('Votes', 'Ted Cruz')"
21037,2.1,6145,22.4,54306,13,6225,0,0,0,21.6,798230,970778,11120,212,597,0,0,0,1025,0,946,548,0,0,0,1145,"('Votes', 'Ted Cruz')"
21039,0.6,398,25.6,39049,16.2,0,0,0,0,0,0,23792,4614,0,26.9,0,0,0,44,0,6,27,0,0,0,124,"('Votes', 'Ted Cruz')"
21041,4.6,777,19.1,40160,29.9,874,0,0,0,0,4059659,182693,17403,2,84.1,0,0,0,88,0,28,19,0,0,0,102,"('Votes', 'Ted Cruz')"
21043,0.4,1647,30.9,36406,20.3,2273,0,0,0,0,0,268548,9831,2,67.7,0,0,0,517,0,220,140,0,0,0,393,"('Votes', 'Donald Trump')"
21045,1.2,1211,28.7,29934,26.8,1714,0,0,0,22.2,189089,71832,4408,0,35.9,0,0,0,1029,0,190,175,0,0,0,508,"('Votes', 'Donald Trump')"
21047,3.2,6986,18.1,38904,20.5,4321,7.2,3.7,2.2,27.4,1571636,936093,11565,59,103.1,0,0,0,632,0,185,321,0,0,0,720,"('Votes', 'Ted Cruz')"
21049,1.1,2662,23,45853,15.4,3252,0,2.2,0,25.4,1252285,461765,12951,35,141.1,0,0,0,797,0,274,344,0,0,0,725,"('Votes', 'Donald Trump')"
21051,0.7,843,27.8,21883,37.7,961,0,0,0,20.3,0,138743,5858,0,46.3,0,0,0,887,0,106,146,0,0,0,355,"('Votes', 'Donald Trump')"
21053,1.3,752,18.5,27100,24.4,690,0,0,0,21.7,0,55307,5838,0,52.1,0,0,0,771,0,106,176,0,0,0,365,"('Votes', 'Donald Trump')"
21055,0.6,848,27.1,34261,20.8,595,0,0,0,0,0,53418,5873,1,25.9,0,0,0,314,0,71,112,0,0,0,272,"('Votes', 'Donald Trump')"
21057,0.5,470,22,31593,23.6,946,0,0,0,0,0,44182,6484,0,22.5,0,0,0,460,0,87,173,0,0,0,246,"('Votes', 'Donald Trump')"
21059,1.9,7461,18.1,46555,15.2,7007,2.6,2.6,0,23,2919998,1282912,13652,320,210.9,0,0,0,1191,0,674,1050,0,0,0,1739,"('Votes', 'Ted Cruz')"
21061,1.6,943,32,37646,16.1,652,0,0,0,0,0,32536,2723,0,40.2,0,0,0,531,0,91,150,0,0,0,210,"('Votes', 'Donald Trump')"
21063,0.2,464,29.4,24246,31.8,302,0,0,0,13.6,0,12169,1489,0,33.5,0,0,0,17,0,4,3,0,0,0,15,"('Votes', 'Donald Trump')"
21065,0.2,938,32.8,29184,27.2,1197,0,0,0,37.4,0,84217,5655,0,58,0,0,0,313,0,40,88,0,0,0,159,"('Votes', 'Donald Trump')"
21067,8.9,17908,19.7,48398,18.9,26074,0,2.6,2.4,27.2,3061217,4778490,16635,1225,1042.8,0,0,0,3727,0,3266,3320,0,0,0,4330,"('Votes', 'Ted Cruz')"
21069,0.2,951,27.6,32495,22.2,1330,0,0,0,0,0,128537,8768,1,41.2,0,0,0,329,0,104,81,0,0,0,244,"('Votes', 'Donald Trump')"
21071,0.5,2070,24.1,30476,28.9,3192,0,0,0,24.7,0,403311,9596,7,100.3,0,0,0,278,0,65,72,0,0,0,147,"('Votes', 'Donald Trump')"
21073,3.3,4043,17.9,46071,16.6,4120,2.9,1.6,0,0,1400787,622089,12816,87,237.2,0,0,0,582,0,331,422,0,0,0,699,"('Votes', 'Ted Cruz')"
21075,0.7,494,17.7,33582,22.2,367,0,0,0,21.5,0,52203,7608,1,33.2,0,0,0,66,0,20,14,0,0,0,56,"('Votes', 'Donald Trump')"
21077,4.8,721,27.3,43793,20.7,0,0,0,0,0,0,37304,4619,13,84.8,0,0,0,121,0,60,25,0,0,0,82,"('Votes', 'Donald Trump')"
21079,1.7,1238,32.6,44652,19.1,1613,0,0,0,30.3,0,39605,2331,0,73.5,0,0,0,581,0,128,178,0,0,0,457,"('Votes', 'Donald Trump')"
21081,1.4,1732,29.1,46159,18,1794,0,0,0,21,0,285154,11333,55,95.6,0,0,0,488,0,197,127,0,0,0,450,"('Votes', 'Donald Trump')"
21083,4.1,2616,22.5,38394,18.6,3297,0,0,0,19.5,0,342536,9119,0,67.3,0,0,0,407,0,105,152,0,0,0,671,"('Votes', 'Ted Cruz')"
21085,0.4,1881,25.5,32399,23.3,2172,0,0,0,0,692032,234914,9281,4,51.8,0,0,0,749,0,214,358,0,0,0,525,"('Votes', 'Donald Trump')"
21087,1.1,741,29,34406,21.9,1215,0,0,0,18.9,0,64411,5592,1,39.4,0,0,0,655,0,124,204,0,0,0,333,"('Votes', 'Donald Trump')"
21089,0.8,2765,23.7,44060,17.9,2412,0,0,0,28.4,0,355697,9483,16,107.2,0,0,0,548,0,245,131,0,0,0,550,"('Votes', 'Ted Cruz')"
21091,0.9,858,25.4,51189,14.2,581,0,0,0,0,0,28055,3266,3,45.6,0,0,0,139,0,64,89,0,0,0,201,"('Votes', 'Ted Cruz')"
21093,4.5,14266,21.7,48687,15.8,7635,5.2,3.5,0,24.1,1792272,1449522,14781,364,169.3,0,0,0,1678,0,620,889,0,0,0,1616,"('Votes', 'Donald Trump')"
21095,0.4,2176,23.3,25906,31.3,1872,0,0,0,24.2,0,211085,6793,0,62.9,0,0,0,189,0,4,99,0,0,0,146,"('Votes', 'Donald Trump')"
21097,1.9,1562,26.9,36048,23.1,1502,0,0,0,22.1,549589,147036,7912,21,61.5,0,0,0,265,0,85,96,0,0,0,250,"('Votes', 'Donald Trump')"
21099,0.7,1202,26.3,33408,26.6,1600,0,0,0,0,434551,92791,5074,87,44.2,0,0,0,355,0,60,92,0,0,0,253,"('Votes', 'Donald Trump')"
21101,1.3,3102,21.4,41940,17.7,3321,0,1.9,0,22.1,0,662033,14659,46,105.9,0,0,0,354,0,194,174,0,0,0,562,"('Votes', 'Ted Cruz')"
21103,1.5,969,29.9,46016,17.1,1047,0,0,0,20.2,0,153316,9689,27,53.9,0,0,0,305,0,65,101,0,0,0,291,"('Votes', 'Donald Trump')"
21105,1.6,372,20.5,34029,18.3,176,0,0,0,0,0,65403,13345,0,20.2,0,0,0,88,0,24,24,0,0,0,198,"('Votes', 'Ted Cruz')"
21107,1.2,3500,20.7,40891,18.8,3254,1.9,0,0,0,896339,560520,12118,71,86.6,0,0,0,574,0,178,301,0,0,0,562,"('Votes', 'Donald Trump')"
21109,0.4,739,32.5,26156,34.2,0,0,0,0,0,0,45224,3370,0,39.1,0,0,0,582,0,85,91,0,0,0,356,"('Votes', 'Donald Trump')"
21111,6.5,54711,21.8,46959,16.7,62990,8.5,2.6,1.9,26.9,25695383,10002441,14053,2431,1948.1,0,0,0,10211,0,5553,7960,0,0,0,9690,"('Votes', 'Donald Trump')"
21113,3.1,3237,24.1,49024,16.9,4184,1.6,0,0,27,1015569,731697,16060,187,282.3,0,0,0,1074,0,587,734,0,0,0,1566,"('Votes', 'Ted Cruz')"
21115,0.5,1374,27.5,34090,24.3,2074,0,0,0,0,0,350076,14646,7,89.2,0,0,0,1075,0,257,230,0,0,0,400,"('Votes', 'Donald Trump')"
21117,2.5,11814,23,54270,13.7,12369,2.5,1.3,0.9,24.6,1236384,1261984,8046,278,996.7,0,0,0,1997,0,1741,1095,0,0,0,2475,"('Votes', 'Ted Cruz')"
21119,0.1,755,26.7,33889,23.1,833,0,0,0,31.3,0,47551,2782,0,46.5,0,0,0,37,0,10,12,0,0,0,30,"('Votes', 'Donald Trump')"
21121,1,1564,19.2,24038,34.7,3121,0,1.6,0,30.3,210723,318643,9870,0,82.5,0,0,0,1285,0,220,262,0,0,0,542,"('Votes', 'Donald Trump')"
21123,1.1,1170,25.4,39753,16.9,1335,0,0,0,0,90029,49171,3621,43,54.3,0,0,0,264,0,76,110,0,0,0,275,"('Votes', 'Ted Cruz')"
21125,1.2,4121,21.4,36570,21.8,5525,0,0.7,0,25,0,914739,15970,1,135.6,0,0,0,2313,0,601,656,0,0,0,1283,"('Votes', 'Donald Trump')"
21127,0.6,790,34.9,33525,27,916,0,0,0,0,0,123575,7568,0,38.2,0,0,0,484,0,134,86,0,0,0,242,"('Votes', 'Donald Trump')"
21129,0.8,397,31.2,22920,37.2,382,0,0,0,21.2,0,58622,7891,0,37.8,0,0,0,273,0,46,50,0,0,0,123,"('Votes', 'Donald Trump')"
21131,0.2,465,28.2,29293,22.6,794,0,0,0,0,0,59363,5072,0,28.2,0,0,0,503,0,116,134,0,0,0,267,"('Votes', 'Donald Trump')"
21133,0.4,1277,27.1,31200,25.3,1756,0,0,0,21.9,0,123973,5176,10,72.6,0,0,0,410,0,84,66,0,0,0,141,"('Votes', 'Donald Trump')"
21135,0.1,880,31.4,28388,29.1,1192,0,0,0,10.2,0,56840,4074,0,28.7,0,0,0,522,0,194,148,0,0,0,298,"('Votes', 'Donald Trump')"
21137,0.3,1636,27.5,33651,25.4,1809,0,0,0,0,0,127171,5053,36,74.1,0,0,0,486,0,119,188,0,0,0,453,"('Votes', 'Donald Trump')"
21139,0.8,563,29.2,40313,16.9,708,0,0,0,0,0,29706,3103,0,30.4,0,0,0,118,0,21,29,0,0,0,142,"('Votes', 'Ted Cruz')"
21141,1.5,1880,22.7,36590,21.2,2072,0,1.2,0,23,2150571,230608,8497,13,48.6,0,0,0,280,0,84,136,0,0,0,337,"('Votes', 'Ted Cruz')"
21143,0.6,913,23.7,40112,16.8,0,0,0,0,0,0,60988,7316,3,38.9,0,0,0,151,0,66,69,0,0,0,144,"('Votes', 'Donald Trump')"
21145,2,5642,17,44898,16.2,6657,0,1.2,0,23.2,0,1570758,24179,223,263.6,0,0,0,1022,0,440,507,0,0,0,1525,"('Votes', 'Ted Cruz')"
21147,0.8,1076,27,20972,30.3,1321,0,0,0,0,0,82470,4639,0,42.9,0,0,0,725,0,111,132,0,0,0,345,"('Votes', 'Donald Trump')"
21149,0.8,759,27.8,38833,18.8,657,0,0,0,0,0,48015,4949,0,37.8,0,0,0,170,0,63,61,0,0,0,179,"('Votes', 'Ted Cruz')"
21151,2.1,5769,22.4,42312,21.4,6400,0,1.3,0,27.2,0,975986,12008,225,189.6,0,0,0,1625,0,712,752,0,0,0,1637,"('Votes', 'Ted Cruz')"
21153,0.2,471,30.8,26877,28.6,884,0,0,0,0,0,52924,4022,0,43.2,0,0,0,300,0,40,75,0,0,0,101,"('Votes', 'Donald Trump')"
21155,1.9,1304,21.2,38719,17,1597,0,0,0,8.5,620176,136155,7093,13,57.8,0,0,0,175,0,60,61,0,0,0,118,"('Votes', 'Donald Trump')"
21157,1.1,2837,20.9,43907,11.6,2723,0,0,0,0,3095293,345665,11065,137,104.4,0,0,0,503,0,140,223,0,0,0,725,"('Votes', 'Ted Cruz')"
21159,0.9,645,34.6,26261,35.1,551,0,0,0,0,0,108045,8149,0,56.3,0,0,0,586,0,93,87,0,0,0,200,"('Votes', 'Donald Trump')"
21161,0.6,1165,23.6,41137,19.3,1415,0,0,0,36.5,0,357976,20831,19,72.8,0,0,0,237,0,158,78,0,0,0,198,"('Votes', 'Donald Trump')"
21163,1.7,3568,31.3,46756,16.9,1962,0,0,0,24.9,0,170689,6274,85,93.6,0,0,0,618,0,140,175,0,0,0,413,"('Votes', 'Donald Trump')"
21165,0.7,478,34.8,29108,27.5,440,0,0,0,0,0,24246,3631,0,31,0,0,0,96,0,29,18,0,0,0,63,"('Votes', 'Donald Trump')"
21167,1.4,1723,25.9,45396,16.8,2213,0,0,0,0,1252350,157041,7219,59,85.7,0,0,0,488,0,170,175,0,0,0,527,"('Votes', 'Ted Cruz')"
21169,0.6,560,22.7,31750,20,1131,0,0,0,32.2,391327,58045,5711,0,34.9,0,0,0,310,0,80,93,0,0,0,222,"('Votes', 'Donald Trump')"
21171,1.9,746,21.7,29808,25.2,825,0,0,0,33.8,146465,99988,8582,0,33.3,0,0,0,805,0,105,139,0,0,0,293,"('Votes', 'Donald Trump')"
21173,0.9,1618,23.9,37312,25,2567,0,0,0,24.1,0,355788,14128,56,134.3,0,0,0,447,0,141,134,0,0,0,408,"('Votes', 'Donald Trump')"
21175,0.9,548,30.2,30658,28.9,1107,0,0,0,0,0,88058,6175,17,36.5,0,0,0,70,0,17,10,0,0,0,67,"('Votes', 'Donald Trump')"
21177,0.7,2082,20.9,38105,20.4,2018,0,0,0,16.9,0,265567,8444,2,67.4,0,0,0,338,0,108,131,0,0,0,314,"('Votes', 'Donald Trump')"
21179,1.3,3131,26.2,43833,18.2,3927,1.3,0,0,15.7,1348746,422267,9951,193,104,0,0,0,646,0,202,323,0,0,0,650,"('Votes', 'Ted Cruz')"
21181,0.6,438,32,43081,16,0,0,0,0,0,0,27370,3956,4,36.6,0,0,0,59,0,21,19,0,0,0,44,"('Votes', 'Donald Trump')"
21183,1.8,1717,23.9,40830,19.7,1306,0,0,0,34.3,485450,142528,6066,44,40.6,0,0,0,663,0,242,220,0,0,0,495,"('Votes', 'Donald Trump')"
21185,3.7,4487,26,83391,6.8,5558,1.5,1.3,0,32,275104,374793,6621,215,322.2,0,0,0,1715,0,1044,1394,0,0,0,2011,"('Votes', 'Ted Cruz')"
21187,1,678,27.8,41009,16.2,790,0,0,0,0,0,43191,3805,0,30.9,0,0,0,179,0,62,56,0,0,0,198,"('Votes', 'Ted Cruz')"
21189,0.3,244,21.2,19986,37.7,317,0,0,0,0,0,16715,3625,0,24.1,0,0,0,168,0,12,24,0,0,0,58,"('Votes', 'Donald Trump')"
21191,0.1,896,38.8,45480,15.6,788,0,0,0,19.2,0,47235,3152,0,53.7,0,0,0,271,0,129,47,0,0,0,264,"('Votes', 'Donald Trump')"
21193,0.6,1563,22.3,33528,25.3,1980,0,0,0,17.5,122158,463063,15886,5,84.5,0,0,0,421,0,83,91,0,0,0,247,"('Votes', 'Donald Trump')"
21195,0.7,3083,24.4,32961,23.4,3975,0,0,0,30.7,0,894872,13658,25,82.6,0,0,0,840,0,152,204,0,0,0,360,"('Votes', 'Donald Trump')"
21197,0.8,656,28.1,26839,31.7,1151,0,0,0,0,0,94985,6967,0,70.5,0,0,0,259,0,64,41,0,0,0,124,"('Votes', 'Donald Trump')"
21199,1.3,4696,20.9,34092,23.3,4845,0.9,1.4,0.5,22,1088020,884391,14753,15,95.8,0,0,0,2821,0,847,782,0,0,0,2172,"('Votes', 'Donald Trump')"
21201,0.4,160,35.6,31786,22.8,207,0,0,0,0,0,1617,733,0,22.8,0,0,0,35,0,6,5,0,0,0,8,"('Votes', 'Donald Trump')"
21203,0.1,1170,28.1,30674,25.5,1535,0,0,0,0,0,71642,4323,0,53.9,0,0,0,743,0,164,235,0,0,0,481,"('Votes', 'Donald Trump')"
21205,1,1231,21,35236,28.6,1823,0,0,0,18,259812,272076,12039,14,83.4,0,0,0,317,0,134,116,0,0,0,318,"('Votes', 'Ted Cruz')"
21207,2,1142,20.3,29721,27.3,1438,0,0,0,16.5,0,180335,10563,12,69.2,0,0,0,1106,0,212,284,0,0,0,643,"('Votes', 'Donald Trump')"
21209,2.9,3115,21.8,61893,12.4,3475,0,0,0,30.9,0,528609,12283,313,167.4,0,0,0,912,0,483,491,0,0,0,1061,"('Votes', 'Ted Cruz')"
21211,6.5,3476,24.1,57298,12.4,3314,1.4,1.1,1.1,24,1373120,498709,12279,213,110.8,0,0,0,1022,0,456,632,0,0,0,1138,"('Votes', 'Ted Cruz')"
21213,1.5,1129,21.5,39546,20.3,1491,0,1.7,0,21.7,1406337,415161,24342,15,74,0,0,0,203,0,66,84,0,0,0,245,"('Votes', 'Ted Cruz')"
21215,1.2,1316,32.8,65209,7.7,0,0,0,0,0,0,68129,4029,79,91.4,0,0,0,592,0,155,246,0,0,0,663,"('Votes', 'Ted Cruz')"
21217,1.4,1469,20.1,36384,21.7,2350,0,0,0,23.9,315183,371903,15436,27,92,0,0,0,890,0,302,332,0,0,0,681,"('Votes', 'Donald Trump')"
21219,2.1,879,24.1,41541,20.5,861,0,0,0,0,0,58574,4878,2,33.3,0,0,0,109,0,24,33,0,0,0,98,"('Votes', 'Donald Trump')"
21221,1.2,1650,23.2,45629,16.1,1089,0,0,0,12.2,235118,70866,5317,2,32.5,0,0,0,376,0,90,147,0,0,0,308,"('Votes', 'Donald Trump')"
21223,1.3,582,29.3,49718,17.2,580,0,0,0,24.7,0,31956,3564,0,58.1,0,0,0,73,0,22,16,0,0,0,94,"('Votes', 'Ted Cruz')"
21225,0.7,1253,19.8,39125,25.7,925,2.8,0,0,21.9,250359,144171,9585,21,43.8,0,0,0,92,0,19,32,0,0,0,94,"('Votes', 'Ted Cruz')"
21227,7.6,7460,18.8,44135,19.1,10027,3.9,1.6,0.8,22.2,0,1691205,16186,603,210.1,0,0,0,1495,0,987,1063,0,0,0,1855,"('Votes', 'Ted Cruz')"
21229,1.8,701,27.8,40845,14.2,0,0,0,0,0,259028,63268,5490,21,39.4,0,0,0,201,0,56,115,0,0,0,209,"('Votes', 'Ted Cruz')"
21231,1.2,1247,23.1,29497,24.3,1555,0,0,0,18.6,378860,152513,7412,0,45.4,0,0,0,805,0,231,168,0,0,0,438,"('Votes', 'Donald Trump')"
21233,2.3,1070,24.9,41415,14.8,911,0,0,0,27,0,67451,4858,4,41,0,0,0,72,0,18,28,0,0,0,116,"('Votes', 'Ted Cruz')"
21235,0.7,2459,19.7,29769,26,2920,0,0,0,30.7,0,373329,9752,14,81.4,0,0,0,1556,0,347,461,0,0,0,835,"('Votes', 'Donald Trump')"
21237,0.2,419,30.4,22574,40.5,0,0,0,0,0,0,45265,6355,0,33.1,0,0,0,39,0,8,9,0,0,0,37,"('Votes', 'Donald Trump')"
21239,5.6,2093,23.1,57580,11.6,2222,0,0,0,20.9,0,225208,9242,101,132.1,0,0,0,562,0,384,366,0,0,0,527,"('Votes', 'Donald Trump')"
22001,1.1,3417,28.4,37587,18.7,4289,0,0,1.4,25.4,0,525956,8808,123,94.3,0,0,0,1694,0,129,403,0,0,0,1454,"('Votes', 'Donald Trump')"
22003,4.8,1686,28.3,38429,16.1,1167,8.7,0,0,0,167537,142901,5529,5,33.8,0,0,0,394,0,34,71,0,0,0,530,"('Votes', 'Ted Cruz')"
22005,3.1,6653,28.9,69070,12.3,8540,0,1.4,3.1,31.8,0,1317978,13219,926,369.7,0,0,0,3377,0,423,877,0,0,0,3558,"('Votes', 'Ted Cruz')"
22007,1.2,1560,31,46116,18.7,1750,15.2,0,0,31.4,0,100015,4331,33,69.2,0,0,0,368,0,35,79,0,0,0,248,"('Votes', 'Donald Trump')"
22009,1,2836,31.7,33942,22.6,2686,0,0,0,0,0,310858,7367,66,50.5,0,0,0,885,0,63,119,0,0,0,455,"('Votes', 'Donald Trump')"
22011,2,3488,30.4,46385,16.8,2283,0,1.8,0,29.6,0,317434,9128,27,30.8,0,0,0,1112,0,106,287,0,0,0,1363,"('Votes', 'Ted Cruz')"
22013,0.1,1134,28.2,31543,26.9,951,0,0,0,0,0,58735,3947,0,17.7,0,0,0,379,0,33,78,0,0,0,476,"('Votes', 'Ted Cruz')"
22015,4.3,12194,21.4,53248,14.3,8954,7,4.5,1.5,26.5,0,1741931,15991,1347,139.3,0,0,0,4150,0,543,1011,0,0,0,4988,"('Votes', 'Ted Cruz')"
22017,2.3,19567,20.3,41053,19.5,21540,17,1.9,1.2,25.5,0,3706835,14686,289,290.2,0,0,0,5631,0,1140,1737,0,0,0,7141,"('Votes', 'Ted Cruz')"
22019,2.3,14352,20.8,43499,17.4,13926,12.3,1.8,0,29.1,0,2775998,15061,1263,181.2,0,0,0,4288,0,639,1373,0,0,0,5491,"('Votes', 'Ted Cruz')"
22021,0.5,698,32.6,39385,20.2,753,0,0,0,0,0,112858,10874,15,19.1,0,0,0,284,0,22,45,0,0,0,264,"('Votes', 'Donald Trump')"
22023,0.5,489,33.7,64574,8.7,815,0,0,0,0,0,36818,5094,39,5.3,0,0,0,216,0,18,44,0,0,0,173,"('Votes', 'Donald Trump')"
22025,1,692,35.4,36165,21.8,904,0,0,0,14.3,0,52651,5037,8,14.7,0,0,0,289,0,14,49,0,0,0,256,"('Votes', 'Donald Trump')"
22027,1.5,1151,25.2,32996,29.7,881,0,0,0,30.1,0,74200,4516,0,22.8,0,0,0,414,0,43,123,0,0,0,367,"('Votes', 'Donald Trump')"
22029,0.7,1387,24.9,29022,31.8,1272,0,0,0,22.9,0,194919,10300,19,29.9,0,0,0,733,0,44,151,0,0,0,457,"('Votes', 'Donald Trump')"
22031,1.1,2243,27.6,39162,22.6,2065,0,0,0,26.4,0,184484,7010,54,30.4,0,0,0,794,0,73,167,0,0,0,956,"('Votes', 'Ted Cruz')"
22033,4.9,25555,23,48506,19.2,42945,26.9,2.9,2.5,28.7,0,7043044,16353,1464,966.6,0,0,0,10022,0,2502,4149,0,0,0,12358,"('Votes', 'Ted Cruz')"
22035,0.4,251,18.7,25321,48,284,0,0,0,0,0,34009,4117,0,18.4,0,0,0,128,0,10,21,0,0,0,78,"('Votes', 'Donald Trump')"
22037,0.7,1261,31.1,47225,17.3,1613,0,0,0,13.9,0,72831,3484,48,44.7,0,0,0,706,0,60,141,0,0,0,650,"('Votes', 'Donald Trump')"
22039,2.5,1781,30,31832,24.5,2072,0,0,0,0,0,228598,6379,62,51.3,0,0,0,730,0,59,133,0,0,0,585,"('Votes', 'Donald Trump')"
22041,0.2,1222,25.3,31214,29.9,1383,0,0,0,26.2,0,215511,10760,26,33.2,0,0,0,633,0,48,111,0,0,0,574,"('Votes', 'Donald Trump')"
22043,2.8,1748,32.5,39654,17.3,1197,0,0,0,0,0,74699,3778,41,34.7,0,0,0,722,0,41,138,0,0,0,696,"('Votes', 'Donald Trump')"
22045,3.9,4521,23.9,44262,20.7,7677,18.6,4,2.1,28.7,1586213,910199,12167,95,127.6,0,0,0,2157,0,206,544,0,0,0,1805,"('Votes', 'Donald Trump')"
22047,0.9,1961,24.6,45368,19.2,2500,18.1,0,0,24.4,7694728,274399,8337,95,54,0,0,0,830,0,61,171,0,0,0,546,"('Votes', 'Donald Trump')"
22049,0.6,1402,29.9,37388,20.6,903,0,0,0,0,0,114478,7594,23,28.6,0,0,0,491,0,55,117,0,0,0,664,"('Votes', 'Ted Cruz')"
22051,11.5,27133,23.4,48261,16.5,45343,12.5,5.2,8.4,24.9,2837246,8106201,18409,346,1463.1,0,0,0,13557,0,2708,3939,0,0,0,8553,"('Votes', 'Donald Trump')"
22053,1,2183,31.4,41622,18.8,2005,6.3,3,0,28.4,189206,338794,10916,89,48.5,0,0,0,634,0,65,202,0,0,0,621,"('Votes', 'Donald Trump')"
22055,4.4,13976,22.8,51462,16.7,24229,12.3,2.3,2.4,24.2,2037231,3814288,18588,1812,824.6,0,0,0,7171,0,1234,2141,0,0,0,6680,"('Votes', 'Donald Trump')"
22057,2.7,4555,26,50572,14.1,7950,2.3,3.4,0.7,23.9,614334,917511,9878,398,90.2,0,0,0,2725,0,299,753,0,0,0,1871,"('Votes', 'Donald Trump')"
22059,2,1050,35,42528,14.2,1243,3.1,0,4.7,27.5,0,116442,8321,2,23.8,0,0,0,577,0,60,118,0,0,0,501,"('Votes', 'Donald Trump')"
22061,4.8,2587,20.8,35769,30.4,3441,0,1.5,0,24.1,0,527771,12361,74,99.1,0,0,0,984,0,239,423,0,0,0,1450,"('Votes', 'Ted Cruz')"
